predictions,test
-8.380626473662513,-5.0
27.48551771218525,-6.0
4.7299652593893295,-9.0
-7.56529482116261,-4.0
9.57197539760433,-5.0
23.200508629133154,73.0
-8.151782205654987,-2.0
6.045565660620502,-8.0
8.443026545861835,40.0
9.897583271413527,-2.0
13.870504761429201,-11.0
22.637595355559178,-10.0
10.305538489022434,-5.0
9.543295649728792,-1.0
17.11095740017702,160.0
22.07266667726759,30.0
4.461374684780526,-4.0
9.616034454587862,-6.0
7.636166808293773,-5.0
-4.0146526853356335,36.0
15.441037500455606,13.0
10.299102646390544,10.0
11.000420590624394,-1.0
7.924669733510212,19.0
3.616388816702636,6.0
0.12716807189484047,9.0
15.869515682600833,67.0
1.0481379718898154,5.0
9.71202665338114,-1.0
10.39579050988623,1.0
25.62997605333546,1.0
6.1596624576289525,-4.0
5.183467576854378,0.0
7.684550803022766,-4.0
26.533324507072656,-3.0
-1.4137647541745135,0.0
18.113586738068406,5.0
-9.549062090666492,10.0
-4.644359256752399,-8.0
3.7168527314659805,-5.0
4.458096354883057,-3.0
-1.483060215123696,2.0
16.488549019177334,-5.0
1.357116713276266,14.0
13.797214232417458,24.0
12.059715968313027,30.0
10.992649757133252,12.0
-2.994175542341738,-4.0
3.908269687503765,-9.0
7.489292414129093,1.0
2.4962967244583405,10.0
5.09276627350412,-3.0
-0.35847649548285787,2.0
-1.3019585111495358,3.0
15.240930706742963,78.0
18.477672356529155,-6.0
24.332527611072877,-6.0
31.986872400923744,59.0
2.7496297623811428,124.0
43.33690057365026,41.0
33.08408687193314,3.0
14.689604617457617,-9.0
9.751642253593067,4.0
-4.491575342923911,-10.0
-5.142672663779211,-4.0
9.271128153228643,-3.0
14.004543887714446,-5.0
3.3448994687637876,-1.0
8.31917165076587,-4.0
11.499427630438365,36.0
-3.9289976235388315,27.0
0.05401799339253621,0.0
10.930063403727269,-2.0
9.275777113722679,28.0
2.6220131759047893,-4.0
31.947623348259526,-7.0
6.9669993656341855,-5.0
2.8998127464803973,-2.0
16.5819432620236,18.0
1.881538218427866,-4.0
15.085101462328739,3.0
-0.07127351758064648,38.0
-11.990162849040367,-4.0
2.95297239745985,-6.0
14.734568947891495,-7.0
12.731992613586586,0.0
-1.9194772820744324,16.0
11.996984818864528,24.0
-5.075199899126643,35.0
8.008587055981785,11.0
6.803604422897363,34.0
8.337372266656233,77.0
15.48675388637392,9.0
11.940361487059704,-10.0
25.678047706086183,72.0
14.228612424260133,40.0
-0.6501807645467252,-4.0
-0.8249518975946271,-5.0
7.858520232725354,-2.0
2.1943181117745123,-3.0
1.5808539835716324,-7.0
-2.9189013708095946,36.0
5.002983890895681,34.0
1.3662094434440935,-5.0
1.3325456390875203,-5.0
16.440029806810507,12.0
9.074465307941402,-7.0
10.979382241616012,-3.0
17.768780543743574,62.0
-7.529427991537931,3.0
20.291817832577514,-2.0
8.943707494580229,-8.0
1.6579642062114823,-9.0
15.109833152281572,-10.0
30.40659548027608,84.0
12.435624918851639,14.0
15.919997061040133,62.0
30.534812892899375,11.0
3.24103160978568,5.0
-3.3533613487640466,8.0
5.492362627473094,-9.0
14.288720323644737,-1.0
9.689192916838662,1.0
7.249484667014222,66.0
-3.3004785619530193,97.0
9.215774567737945,-5.0
8.513047584233794,35.0
19.995399695703377,-4.0
0.454894948211102,-5.0
9.551294785728963,84.0
24.539871810372567,7.0
-7.222096510322418,-10.0
11.935231214942329,4.0
-6.702000754409687,-9.0
-11.664680796307545,3.0
11.199675718868072,50.0
25.351396060986552,10.0
1.809112922565098,-2.0
-5.8410946959150225,-6.0
7.867012668328295,-7.0
-6.637295520500487,-4.0
16.82352809222234,-2.0
9.12903286412187,-3.0
9.276172304946266,-8.0
-10.207533102395082,-3.0
8.923578549225217,-1.0
7.882672856306025,29.0
-5.754551076329562,12.0
-1.8701063790098245,-4.0
5.405325815271652,-3.0
3.0286627235203314,-6.0
8.671890695110632,-2.0
20.190029100353264,165.0
2.2346758894494547,2.0
-12.318431257274769,0.0
-4.35678510964464,-3.0
-4.292267803804307,-14.0
6.661321007540131,-3.0
2.699495499544965,7.0
14.481581792270434,6.0
18.645432465765765,11.0
14.256540451905634,-12.0
4.997610011675837,10.0
11.79438415767757,9.0
9.109997476102734,1.0
12.132075295203798,-2.0
-2.896110942087777,-1.0
-1.6127864759469963,1.0
3.438684657271141,6.0
0.7107853001153561,-3.0
4.993332365415585,-7.0
-1.5021799131578468,11.0
-1.2635203453210204,-5.0
10.153634364033016,-3.0
12.838983467657028,-5.0
30.537569305549155,-6.0
14.031732124915377,-5.0
20.08724257498165,22.0
1.775516809199611,-9.0
19.167162607345652,0.0
11.511611283257476,-5.0
36.640904551466036,15.0
6.424276882917166,22.0
8.664788942788526,13.0
10.763370791555266,0.0
-6.2996404742391015,-4.0
11.6128278423237,-4.0
3.3432229269910465,-5.0
19.278200118276764,108.0
23.29773358291849,6.0
6.22439038040978,-12.0
-3.5203955150555353,-1.0
10.629466998341531,-5.0
11.21876424082907,-5.0
2.6208515802213475,-5.0
13.624366737137523,4.0
2.547951718523847,-4.0
13.780203812123363,-3.0
14.634975770615588,-10.0
2.077182838026025,-6.0
-2.560650828298937,-6.0
-7.71030262694364,-5.0
-4.828276767954227,11.0
-1.1954645726720803,-1.0
23.777348815260154,-10.0
-7.917716100622982,-7.0
1.0020185105168302,2.0
-5.685892112622906,-4.0
0.7702717759894355,-8.0
11.742982740266065,-6.0
18.769181782046026,8.0
-11.170349846915077,-3.0
5.544523890193279,-6.0
10.06096270280753,97.0
0.3479113139435368,-6.0
-4.916605356424333,-6.0
2.734044539846754,-4.0
3.822327053823809,10.0
14.050417245669232,71.0
20.695276870882054,86.0
1.1619581881690655,1.0
-1.82106822630763,-2.0
3.4245805959174938,17.0
16.709317292609235,-9.0
11.706512158126557,6.0
-6.209591781351847,1.0
1.243205655117265,82.0
32.789135727991166,154.0
23.011433351707048,120.0
-5.050202626414388,0.0
10.4649680231379,-5.0
1.2701818660443855,-6.0
29.086071628011602,-6.0
7.445111524112493,7.0
-0.07445463591381785,-3.0
11.111080382685158,0.0
10.79856684959231,13.0
-9.030338905913267,5.0
-8.430602057790267,3.0
12.310804547510058,-2.0
-10.578960644278618,29.0
14.462696003003815,4.0
25.038699608840645,-9.0
24.623612455640576,10.0
18.213888911507404,1.0
0.1885108847746899,-3.0
1.3512128752256425,-2.0
0.2926461626309571,0.0
30.803556654014137,44.0
3.692384804358584,-2.0
4.7765284002179484,0.0
0.7279370172833572,-9.0
-4.5355145497582265,10.0
-8.021732679158625,-3.0
4.182330637086469,-4.0
5.28897172352225,-8.0
6.190898112742474,7.0
6.2374603865472995,3.0
-0.9039248871470491,3.0
-5.0896320756192885,-3.0
10.106837560282923,-1.0
20.20492199794908,19.0
22.05405079621429,-6.0
-6.871455856207987,-5.0
3.8816091663672845,-4.0
16.37627345889951,3.0
8.793317684001169,-10.0
32.4265243283493,-8.0
-4.373624617879074,-4.0
4.278177808852429,-4.0
-2.6451833094726536,14.0
-0.6820585764436946,-2.0
0.4586733696515668,-2.0
15.164984358242707,-7.0
6.5181349544781035,13.0
25.677945427430707,314.0
-6.386250099987791,-3.0
3.1438695356227564,-4.0
3.9558856439048258,-3.0
17.388447046725638,143.0
3.5645057869935517,0.0
-2.643069098235986,-5.0
9.694430936533385,-1.0
13.272352233692937,2.0
17.190132044348935,24.0
13.320655512904226,2.0
8.137785138148882,62.0
17.10435313314855,-5.0
22.443698976289753,21.0
6.473169878183333,-9.0
-16.87253934639637,-5.0
28.696721682417476,36.0
9.810061536953317,6.0
-6.471242223043484,-6.0
10.603755161665465,-5.0
11.328680388387589,4.0
0.7415164518161808,4.0
3.120433765755358,12.0
6.93977969287055,-2.0
-5.0300119280534075,2.0
4.001715012257353,-1.0
-5.385913908344513,8.0
8.869147228623591,-2.0
-17.132208647519107,-12.0
4.524641647774522,-2.0
-0.9803556903616673,3.0
5.598304076618684,0.0
-8.50660544974817,-9.0
-2.6812459671313644,7.0
33.93280843850693,74.0
10.007105881882488,-4.0
0.8195874351375849,-8.0
15.793231763900563,-2.0
2.3316075757384214,-2.0
20.64588646275753,129.0
13.159029685851044,117.0
7.143746419374715,7.0
11.589612204604768,0.0
0.6771720604500846,14.0
27.055313719481163,55.0
9.304911208682995,32.0
11.728081665327144,-1.0
6.982433615678563,-2.0
-3.6778327560817825,-1.0
9.189242503248817,12.0
25.270507829690466,75.0
2.7915871245214685,-1.0
3.090885747086765,-8.0
10.475920880955728,2.0
21.127835995340043,-4.0
23.878551594128602,-1.0
11.614690759506537,6.0
35.64287254802452,121.0
-8.501625413538772,8.0
15.756906613185004,79.0
19.39369635748072,78.0
8.459885464949243,256.0
29.328892457883235,91.0
-16.187489302201165,-1.0
0.3179668947635257,15.0
12.862517874481886,241.0
6.675162092931769,-5.0
2.7784748095659673,-7.0
-1.7199887542224042,-3.0
7.364702752334852,9.0
8.7743097460734,-3.0
14.733402933693087,-10.0
2.4969547440747286,3.0
16.297493291137435,-3.0
7.387957604046491,5.0
12.173284965463063,-1.0
10.701279686171555,-3.0
6.289513332575318,-9.0
10.03686892463032,-5.0
8.437580803607023,34.0
0.9026502132263721,-7.0
11.825808171465122,82.0
3.7682168621586767,-6.0
3.758555503866357,23.0
12.02760436517722,79.0
15.158087359413104,34.0
12.975501116848198,-4.0
2.486394271206418,9.0
1.6332884560867704,0.0
4.106385909467934,-5.0
10.363478205056467,-3.0
-2.975771136293453,-7.0
18.530100553128975,24.0
8.916111891765537,0.0
2.2601439165769284,-5.0
24.050899100305614,165.0
8.507031374749971,-4.0
8.052055521166807,45.0
31.883098946613842,13.0
7.950809578767846,-3.0
1.6308248033260817,-10.0
23.31515241791586,58.0
6.425331992327866,47.0
25.797484410040788,126.0
18.328135792676974,13.0
-14.565318368228493,-3.0
2.138424743022772,2.0
-4.077149742961697,0.0
3.389521096026768,-1.0
-5.343803251166447,4.0
9.846760052110271,-5.0
-3.653056495742975,-6.0
18.682859393778692,-9.0
3.5286443864570805,-7.0
-1.9783882388700766,-8.0
-9.128918269851333,-4.0
11.585923888174944,-7.0
6.223636304182543,63.0
8.245030744362893,28.0
3.467457950781256,-6.0
25.787956702065756,-2.0
-4.166646379932104,-5.0
-7.137891989779471,12.0
6.674677365734645,-8.0
1.4466552904121723,-3.0
24.723466461588522,-3.0
0.6080763246331911,-1.0
16.988043612062086,-1.0
3.8796075308678706,15.0
17.05087411373411,11.0
15.77618646931744,3.0
13.972747653372727,-1.0
4.73398845468045,2.0
16.523914100517906,-7.0
0.3931764369266362,-2.0
12.729417116630549,-2.0
10.21943748192606,9.0
24.081357094522815,1080.0
18.78129603511634,7.0
19.003518451306284,-1.0
13.57949349959337,-8.0
-6.796227441673475,-1.0
-14.004540852381073,1.0
5.551439282223605,11.0
12.311585872416883,27.0
4.003182360143166,6.0
5.717551924711119,-6.0
17.22494371803625,33.0
6.040132307606742,-2.0
1.76204049304084,-2.0
-9.116483455316464,-6.0
2.0567768315595565,23.0
21.40894448138664,65.0
11.40924323742994,3.0
-4.948308090766554,-8.0
17.13569932703262,39.0
-10.79732819145763,-7.0
3.2475625998637465,-7.0
-1.7488804321551201,5.0
14.411739685865237,149.0
38.10237098373548,30.0
6.865849179863224,-1.0
7.769799146993343,-5.0
15.142884871610379,-3.0
8.171441591787625,-1.0
3.8880789682930263,139.0
10.058042693499617,-11.0
-4.105869212461715,-5.0
18.75376254665604,71.0
-2.365643795954994,-4.0
2.6667043438886013,-8.0
0.8588530664435483,-2.0
6.48931176132009,8.0
25.22481146971355,-1.0
-12.034889178503759,-6.0
0.9930870573979069,14.0
-8.064595744340448,0.0
9.530379724135495,-6.0
13.546114470046968,160.0
27.31632927221103,33.0
0.2807895441885999,1.0
11.613319486064816,1.0
18.82949148486506,-2.0
38.025560936792886,22.0
11.77057022387544,14.0
-12.664252910108836,29.0
6.002493817582529,-1.0
14.695838216781125,226.0
-1.2410331103431127,-3.0
5.458449083352349,-8.0
19.904959219033238,-9.0
11.879535703105985,-9.0
3.1255753901900283,-3.0
3.6503832205284503,7.0
19.227047817098267,82.0
24.141408510361515,36.0
-2.7229201926547386,-4.0
17.358086864149456,82.0
-4.1388900677100455,-1.0
13.239457585211463,67.0
38.04608482225652,6.0
0.576068526476285,-2.0
18.241108943650943,23.0
9.778095602747575,65.0
16.101441465223047,3.0
33.096844019579045,36.0
-8.600688602029408,-9.0
-0.6464734819569586,-3.0
-10.439108377700144,7.0
30.516093113647806,108.0
10.823671369612127,-6.0
-1.3287225238164846,40.0
12.668167592348501,89.0
6.840116656087069,-6.0
26.62471347654997,7.0
-13.54805097381825,-3.0
0.5302324784009209,0.0
8.906725216457886,0.0
-10.685804837579694,-4.0
1.2197786217160278,1.0
-3.1375362881388402,-1.0
4.517419913364784,-1.0
-8.731086947364776,-6.0
-2.1237299065643818,-5.0
15.877516067231161,8.0
18.70049607271823,20.0
-1.6521461947927272,48.0
7.253225450162768,40.0
5.389218207540996,12.0
7.3603914276561735,106.0
16.628004947020088,7.0
10.755532125476348,-6.0
2.993242891007119,-3.0
19.12506907905314,-2.0
36.2348496273293,26.0
-6.458571697510864,-2.0
37.15434965621992,-1.0
2.112504995713161,-4.0
-5.5505323608584085,-4.0
20.96495828288579,176.0
-6.412736042209614,-5.0
0.9218065765998373,-2.0
20.56897389353484,-9.0
13.078603009361236,7.0
3.546955036155036,-2.0
-0.9709465649164364,-1.0
7.371545970332791,-3.0
9.546799311654146,9.0
3.2468765333304512,-4.0
21.70429044214861,27.0
8.958620248994006,7.0
-0.21166748952347314,-5.0
8.704877176186413,-6.0
12.553193935651645,-10.0
2.7479047816293214,-3.0
12.508139598998229,-3.0
-3.4691435063855742,-4.0
7.825112230998025,-4.0
20.179951239734137,146.0
-3.2929776532489323,-2.0
7.958824106479817,-12.0
18.133241584082576,-1.0
30.26294016057951,31.0
11.206168839419252,-7.0
-2.7752405648020426,-6.0
13.62305551199818,44.0
17.71667727493147,-4.0
13.042702824648169,3.0
4.590811018800734,-5.0
19.36178662225374,-9.0
-11.707571300738557,3.0
-0.638387168592268,-1.0
15.273883361947812,-2.0
-2.4005802587412974,-10.0
14.826955055045795,10.0
14.583389039579187,3.0
-9.833518243230042,1.0
13.061383897581555,-9.0
17.95275394058445,-6.0
3.6872688286571815,-3.0
21.666604038439296,2.0
3.107831402948749,13.0
13.364295142037909,5.0
41.740148071285056,-7.0
14.571063587597889,10.0
1.8455416238527613,-5.0
-4.473571971033512,10.0
1.1355698086392794,-1.0
5.762226919940595,62.0
-2.777387437074834,2.0
0.2935380636121181,-4.0
6.057679197891227,6.0
9.100641475137918,53.0
3.452863731788768,22.0
4.204148199313115,0.0
21.681987500106757,-4.0
19.027750432766283,-7.0
20.813850936602663,146.0
12.747409236756516,-2.0
-6.716787585881095,7.0
13.031939563253117,0.0
13.333987253700192,-6.0
4.7045870499136155,0.0
-0.0445079821616039,-1.0
12.276236650877962,10.0
3.2454928695301826,-9.0
17.67802609414263,-12.0
11.173637151297386,3.0
12.596118793323148,41.0
15.339275475484024,1.0
19.593587097578606,20.0
11.118474480872877,13.0
13.07840716884501,11.0
31.515819971483786,33.0
15.013806421103583,-1.0
1.8335930062647874,5.0
-1.5878922738114287,47.0
9.452859419070872,-6.0
16.043803643418805,14.0
5.445403596425193,-4.0
-11.577397637303203,-5.0
7.10712060605929,63.0
6.064398704257158,129.0
-3.028600575207616,6.0
-0.20033737190830792,-2.0
9.798755359236841,12.0
12.911535971195176,-8.0
-8.61401648036573,-2.0
2.091127183656484,65.0
11.7694447428945,-5.0
0.23141692173358175,-3.0
16.22481487190357,1.0
22.982076880708156,9.0
6.99466305791349,-1.0
19.21240114553192,-1.0
20.79980587288587,-7.0
-4.134190267087702,-4.0
-9.854987604774582,-1.0
3.585846277823194,25.0
22.774316956330694,0.0
24.948503949857148,21.0
-8.853755458858766,-11.0
11.247291752099613,3.0
5.244821935857619,-2.0
12.830557808151147,-3.0
10.902788448893812,12.0
6.927821022343375,119.0
5.834539639762896,2.0
21.919380268565384,1.0
15.643161312760304,-5.0
23.53208310270098,33.0
8.868908460807884,-1.0
-6.773651813954537,-7.0
9.71834768429908,-6.0
6.071737770102059,-6.0
-6.509197145192829,-6.0
6.137173948902422,40.0
7.091738377759791,-1.0
-2.635024398777855,-3.0
8.621684677821433,10.0
-1.132660074023764,-6.0
-1.0332831011885215,-4.0
33.392829780383,-2.0
2.94140063098017,-6.0
3.631211159425278,-4.0
13.404416282517806,9.0
17.019285383177895,100.0
17.7487270230027,-5.0
7.975565602494152,-1.0
12.66353074321265,-2.0
14.321223373722779,-10.0
-2.171126560774103,-6.0
12.090642492594592,-5.0
-7.1580351241727005,-5.0
9.689620743954203,12.0
3.7600638169028793,-10.0
31.771641296036158,-3.0
2.684679597759934,-2.0
17.50851808014241,35.0
-2.066369738581799,73.0
-10.394721813782372,-1.0
17.363799216832987,0.0
5.66647721332186,-4.0
22.30178624238581,-4.0
18.19076951057724,-1.0
22.780436875972143,26.0
-14.867179090612563,-5.0
-0.9094960089362032,-7.0
-2.331990254304359,-6.0
-15.644702104337659,-3.0
31.994214504775826,249.0
16.789120217122324,180.0
2.2629030981900167,-8.0
9.182028254781134,125.0
-2.188684095880232,-3.0
3.417917335007484,-10.0
18.595638995933534,-6.0
13.728273748697882,4.0
4.57807701652566,4.0
30.63887343144488,135.0
14.561483126766257,7.0
18.082439244606036,-1.0
4.166544745287625,4.0
8.727926206566005,13.0
3.9774740736623917,-5.0
-2.2125797278999695,-3.0
0.626182642510368,-7.0
17.911967537486014,-4.0
4.768335557185262,38.0
-2.717976835599951,-8.0
1.150544690964244,-5.0
-3.7660299160445883,70.0
22.859596642892065,186.0
19.127780848198782,4.0
-5.693692922620626,-9.0
-8.642732302912005,1.0
0.4068787654670043,-6.0
7.374387420990116,2.0
16.286794331557438,-4.0
-0.9904553363462378,-2.0
0.6120734855483483,-4.0
16.8754514119354,6.0
18.019849904086406,66.0
15.981663396701036,-3.0
-0.6708262418794431,-5.0
21.84002329939124,3.0
14.318126795993974,-9.0
-4.512937447491467,-9.0
28.410634833161467,-3.0
26.012563715286056,9.0
-0.9410592214451694,-6.0
0.9614145607261966,-1.0
20.52596102014764,1.0
2.9712988671503657,5.0
12.335952324659987,23.0
16.15896149883956,8.0
-7.241742786675822,-9.0
13.815913596949146,-1.0
-4.636092449969007,-5.0
7.69948269633055,23.0
14.641213011403378,27.0
-5.990891192562126,-4.0
6.74755757607125,1.0
-0.548912831883952,0.0
13.802582835777374,-5.0
-3.114202798287819,-4.0
20.763815141789564,122.0
3.4297863998855727,-1.0
3.7087547646942607,12.0
20.81098942252278,-3.0
23.964586456051947,-4.0
8.460673287212012,-1.0
15.361753928355844,2.0
6.175748518390343,-1.0
-5.502410885812024,-5.0
5.8819615839163895,5.0
29.788187955331708,-6.0
18.57114226023156,8.0
4.975275378601436,-7.0
13.214300611932595,35.0
20.123572031229145,3.0
17.788954024589103,0.0
-4.507668279129678,-3.0
19.285346336311427,5.0
17.200538440857173,88.0
10.363044082750966,-2.0
0.08346621865779413,-1.0
9.280622768843445,10.0
21.722504673497696,19.0
-4.849147591299069,-3.0
17.035629654159578,62.0
-3.8349467296624353,-1.0
8.019031152417174,27.0
6.06522721033633,6.0
4.115924188854118,-2.0
5.461181543114153,8.0
24.63633954384018,26.0
13.8765673497106,33.0
10.238943552302244,-4.0
-0.21736997359019528,-2.0
18.57548119612497,-7.0
13.124322175060717,0.0
25.161448183820042,-6.0
18.21072520324651,84.0
11.350344117844955,44.0
11.207096740561406,110.0
11.72391382222826,0.0
16.007261924604705,-8.0
12.050599675373997,-11.0
3.9772916206825695,-8.0
7.869718483555447,-3.0
23.054162225464616,2.0
3.9387896852576985,-3.0
15.102743757360797,61.0
5.22470122541513,55.0
2.9047123583894416,-3.0
17.103819141012373,9.0
4.802428595647012,180.0
6.345952843062101,-2.0
1.237372485468481,1.0
-10.1461147069142,-4.0
13.570165000772613,33.0
-13.809382512673654,-6.0
-8.113837204043115,-7.0
9.96033244412775,1.0
-4.071023959337684,-7.0
1.8053689615055104,4.0
8.554196374133475,-7.0
18.077320651001898,-2.0
8.556108318883943,-5.0
13.468782939685356,-7.0
18.649073610575726,-4.0
18.968518889970127,8.0
1.4477629409046457,7.0
0.6203268191393803,-8.0
1.6155302058675565,0.0
9.630570945897935,0.0
-2.3349268155709892,20.0
15.946671285049055,-1.0
14.551267113175518,14.0
5.513212410530455,-3.0
-9.79656658082038,-1.0
-2.903144207507708,1.0
13.383835516600273,3.0
7.21231784712511,261.0
4.296690528894439,0.0
20.032173251236756,-5.0
5.244730088889684,-4.0
17.408581494475754,3.0
-0.09694689552208802,-2.0
-0.9781040161205685,-4.0
7.976888914685356,-4.0
6.081453148839014,138.0
16.860925472510623,10.0
15.786961302802078,-9.0
-1.4701118317392836,-3.0
22.29618761915502,29.0
3.401437345447743,6.0
-1.5135193198218602,3.0
12.835924249417,23.0
-6.718179528676183,-1.0
-4.452207064805437,24.0
0.5238150884531052,15.0
19.350642689670586,12.0
-1.8931014021875816,188.0
8.361546182735179,-2.0
23.018085288105198,58.0
16.40119392940518,40.0
-1.7164121090734812,-1.0
7.026714569873482,-3.0
-7.771313940042807,-3.0
-7.2504805094801625,-2.0
23.421054625849813,-3.0
9.507227773269525,53.0
14.887264957989855,4.0
5.09935463600995,-5.0
18.285606435328425,-4.0
11.469246692986871,-2.0
11.47292296838278,0.0
15.22290244853375,32.0
-10.08722858991663,-5.0
-2.5113916076364755,0.0
-5.5618866544840255,-2.0
5.982171556389703,-7.0
10.313808677597708,-1.0
2.6718472471627965,41.0
6.232099075369277,0.0
-2.607582056399506,-5.0
4.302148476758632,-4.0
57.31269795925855,46.0
3.3345674074787457,-2.0
14.233719123356243,29.0
31.44850924668261,287.0
18.525784156361517,0.0
25.713361140211063,23.0
7.60805305746123,-3.0
13.592773901048288,22.0
14.76188746409609,1.0
11.01744888007463,0.0
3.454110514488775,-1.0
9.447125403830668,-2.0
11.300528803250145,0.0
22.082945619836103,-3.0
7.79089066592622,-1.0
30.8181640927733,22.0
10.951456608402037,-4.0
2.748018281009629,-4.0
7.440831947902344,-6.0
-11.43482729058644,-1.0
22.979374024440084,55.0
8.121153097759601,-2.0
13.661994789580303,165.0
-4.083182207358637,-6.0
15.51224627747556,-3.0
-11.747484306115878,-5.0
10.089371451583268,51.0
14.123329673136345,-9.0
11.890718207230401,-2.0
2.7542635806757367,-3.0
11.984641315208679,-3.0
0.5295058053665382,-5.0
2.68645933743681,-10.0
5.35005317129643,-1.0
21.692522001361148,0.0
8.023372752385962,-1.0
-6.336097811473046,-11.0
11.939393300270206,9.0
-1.619299864494397,2.0
0.2314145225747195,-6.0
14.048428726364707,0.0
10.764507322346716,6.0
22.76814750674351,2.0
-15.190113669489156,-5.0
53.178996097777826,63.0
27.274824132118866,37.0
12.100279362639833,25.0
8.483497565996702,25.0
23.99599679763297,-5.0
-14.629969448892831,-5.0
-2.768957729747247,-1.0
14.495517450696424,-10.0
-0.4530426898116797,-4.0
-5.918218705282175,10.0
13.931284182515165,8.0
7.739225109648183,-2.0
11.08794907766373,-2.0
8.638065010754492,4.0
14.586292690245399,119.0
-2.231940313284415,-4.0
18.679942619998357,39.0
11.07620589718423,15.0
6.872800249613952,27.0
31.313787875821696,-6.0
0.8652140890509008,0.0
0.6570206405262642,6.0
14.876857169066097,90.0
20.57876080305138,58.0
9.8009601976374,2.0
15.699719358379093,0.0
1.024121467215437,146.0
17.471010492782533,14.0
2.026316393419325,-2.0
27.967657842634644,58.0
1.1034331282457366,-6.0
-11.071121284241412,-3.0
-12.359273078566945,-6.0
5.326788396753484,17.0
14.964093572101612,8.0
7.798590194052366,-10.0
-9.298804796735364,-6.0
4.886118975332026,53.0
-7.367122384416423,-9.0
13.621162691029665,43.0
-0.3671058472225628,-1.0
-0.944554183675919,22.0
2.138791681536402,-4.0
3.4377507304766803,-1.0
10.663711228521308,81.0
32.557160612281,-2.0
14.284904312102787,8.0
-9.685839231408353,-1.0
6.661998736821939,-5.0
15.103533711215315,-7.0
11.91287256867643,-7.0
11.000404992281112,0.0
0.23886368580606732,1.0
1.458332715303226,-6.0
6.982181703972373,581.0
11.144051313674822,-3.0
3.6911800878423167,66.0
5.776514810205722,6.0
7.6555698077747945,-3.0
-13.841985740514652,-6.0
-2.4322944553784582,-4.0
-9.458787069729384,-1.0
16.499841227795294,34.0
20.628020763100544,80.0
-2.5948149623151164,297.0
9.980551227920667,-7.0
-5.768501070683502,-8.0
9.20304219427126,30.0
12.265446252635524,-7.0
0.2081756226570315,5.0
11.166460655462034,10.0
18.822185564710296,0.0
15.123017747472103,56.0
10.824673349067911,-6.0
-2.560348783322362,-5.0
14.808594505404423,-7.0
26.51786812905973,-2.0
15.755269593765137,30.0
2.9547824190332417,-2.0
17.942798360716566,19.0
-9.77649770071735,3.0
14.277941156754034,41.0
16.34804882276456,37.0
10.18573053006189,10.0
-7.787290439328338,0.0
7.9696288472196315,10.0
-13.04409986535358,-3.0
7.618641157419878,22.0
-0.996565098360505,-3.0
-3.0091091140769186,23.0
16.835663539449726,0.0
-1.917390822252576,-8.0
2.6573131101559078,-6.0
11.556807553588298,110.0
8.532751210711591,-6.0
12.71713760320618,26.0
16.220484040196503,1.0
4.162633537859409,1.0
53.2113536014697,29.0
17.40255234881839,-1.0
17.35965001615331,8.0
13.849524891509839,59.0
1.4116642797794121,-2.0
12.035368372934768,12.0
-8.612780510648982,-2.0
3.1893922994122494,-8.0
0.2730076284302898,27.0
19.75607762912678,13.0
7.875345044508064,157.0
8.549211755021885,39.0
18.326747128792412,10.0
-7.015189256436004,-6.0
-1.5852071007936555,-10.0
2.8373393360920023,7.0
1.467495232576848,0.0
1.9302861475375916,-1.0
10.194297436505476,0.0
-3.161670814467456,7.0
3.2848421982762046,-5.0
16.983539664300316,-2.0
1.9362919164257413,9.0
3.785248054531845,23.0
17.141780630952283,13.0
25.015026356183604,-3.0
5.324993935910191,28.0
10.22380207816986,36.0
-1.9642130900956627,-1.0
24.95022909328285,-4.0
4.201991319059474,11.0
18.392802836947908,65.0
5.126973324787686,56.0
10.769593400333767,-6.0
9.888538086128023,48.0
1.0310973516798754,73.0
18.63316818081038,-6.0
11.08459625802878,-16.0
9.06117014788915,2.0
21.634295374794874,-5.0
16.563815923179412,-1.0
2.433093771296348,-4.0
27.242373977818566,8.0
18.877881165642158,-4.0
18.10578219355208,34.0
7.921740716329381,-3.0
-5.888149216907291,-8.0
12.815993748938952,67.0
-4.501844535299631,-7.0
-3.4532588636040753,-5.0
10.34318960565718,48.0
6.3049695077663195,45.0
17.23939203691811,6.0
-11.70809142239178,-2.0
2.287768961566579,-6.0
2.5249003373242838,-2.0
2.232376789058967,-9.0
15.781824051666762,-5.0
4.220154432690793,-7.0
2.425731337743267,-2.0
9.703888359600995,-8.0
17.289756270755156,-3.0
-9.960339979411078,-4.0
-6.620609796723681,23.0
2.972733009278242,-10.0
13.284664293937324,-4.0
41.56171616630168,161.0
16.273881792262465,22.0
21.530430225530182,0.0
-2.149316092066078,-3.0
7.936709535048154,4.0
-1.5302840782678255,-2.0
20.249828681110486,-2.0
6.501958508507849,-3.0
14.639280622222907,-4.0
6.998532964218736,-5.0
-5.76518026328287,-3.0
17.542442087023545,13.0
26.172228791513916,-13.0
-3.894018982223238,-2.0
3.1347564464854827,-7.0
-5.669076696434658,-10.0
22.952042397045815,2.0
-11.459041920668895,0.0
16.303875836437413,19.0
-0.7654585307875661,7.0
25.73116973594624,104.0
12.971977142902302,0.0
10.249067041655866,-14.0
6.375937247304146,0.0
-0.6267218598404365,1.0
5.88785696545359,4.0
0.06950910370803465,-4.0
9.445666137105201,109.0
10.4228281708312,2.0
2.566231962227053,48.0
